TIMESTAMP	NUMTWEETS
1348967400	10443
1348967700	10564
1348968000	10647
1348968300	10595
1348968600	10925
1348968900	10626
1348969200	10992
1348969500	10862
1348969800	11005
1348970100	11082
1348970400	11355
1348970700	10903
1348971000	11204
1348971300	10928
1348971600	11412
1348971900	11532
1348972200	11626
1348972500	11269
1348972800	11362
1348973100	11536
1348973400	11349
1348973700	11334
1348974000	12070
1348974300	11327
1348974600	11350
1348974900	11516
1348975200	11630
1348975500	11571
1348975800	11656
1348976100	11573
1348976400	11205
1348976700	11150
1348977000	11041
1348977300	11015
1348977600	11374
1348977900	11113
1348978200	10905
1348978500	10744
1348978800	10792
1348979100	10607
1348979400	10599
1348979700	10438
1348980000	10534
1348980300	10201
1348980600	10013
1348980900	9893
1348981200	10419
1348981500	9782
1348981800	9623
1348982100	9342
1348982400	9350
1348982700	9338
1348983000	9181
1348983300	9226
1348983600	8987
1348983900	8713
1348984200	8380
1348984500	8474
1348984800	9177
1348985100	8552
1348985400	8350
1348985700	8412
1348986000	8355
1348986300	8210
1348986600	8359
1348986900	8558
1348987200	8264
1348987500	8055
1348987800	8073
1348988100	8090
1348988400	8529
1348988700	8112
1348989000	7977
1348989300	7625
1348989600	7940
1348989900	7711
1348990200	7795
1348990500	7858
1348990800	7730
1348991100	7493
1348991400	7681
1348991700	7891
1348992000	8335
1348992300	7966
1348992600	8123
1348992900	8078
1348993200	8229
1348993500	8317
1348993800	8216
1348994100	8007
1348994400	7969
1348994700	8112
1348995000	8104
1348995300	8040
1348995600	8342
1348995900	8019
1348996200	8008
1348996500	7860
1348996800	8185
1348997100	8010
1348997400	8339
1348997700	8354
1348998000	8045
1348998300	8116
1348998600	8206
1348998900	8234
1348999200	8556
1348999500	8316
1348999800	8470
1349000100	8221
1349000400	8321
1349000700	8667
1349001000	8759
1349001300	8855
1349001600	8477
1349001900	8628
1349002200	8679
1349002500	8833
1349002800	9498
1349003100	8834
1349003400	8956
1349003700	9275
1349004000	9285
1349004300	9288
1349004600	9849
1349004900	9888
1349005200	10023
1349005500	9919
1349005800	10001
1349006100	10245
1349006400	11032
1349006700	10358
1349007000	10489
1349007300	10524
1349007600	10901
1349007900	10933
1349008200	11179
1349008500	11305
1349008800	11161
1349009100	11219
1349009400	11582
1349009700	11470
1349010000	12152
1349010300	11767
1349010600	11878
1349010900	11761
1349011200	11913
1349011500	12191
1349011800	12721
1349012100	12589
1349012400	12600
1349012700	12599
1349013000	12875
1349013300	12958
1349013600	13811
1349013900	13276
1349014200	13313
1349014500	13317
1349014800	13374
1349015100	13494
1349015400	13544
1349015700	13600
1349016000	13930
1349016300	13959
1349016600	14111
1349016900	14258
1349017200	15010
1349017500	14059
1349017800	13926
1349018100	13633
1349018400	13738
1349018700	13449
1349019000	13401
1349019300	13342
1349019600	13262
1349019900	13104
1349020200	13230
1349020500	12622
1349020800	13528
1349021100	12792
1349021400	12795
1349021700	12647
1349022000	12592
1349022300	12411
1349022600	12723
1349022900	12662
1349023200	12777
1349023500	12500
1349023800	12671
1349024100	12378
1349024400	12898
1349024700	12333
1349025000	12179
1349025300	11992
1349025600	11890
1349025900	11942
1349026200	11936
1349026500	12026
1349026800	12126
1349027100	11820
1349027400	12146
1349027700	12090
1349028000	12255
1349028300	11730
1349028600	11848
1349028900	12479
1349029200	11662
1349029500	11882
1349029800	11951
1349030100	12017
1349030400	11945
1349030700	11749
1349031000	11812
1349031300	11744
1349031600	11922
1349031900	11802
1349032200	12007
1349032500	12277
1349032800	12220
1349033100	13570
1349033400	12286
1349033700	12032
1349034000	12019
1349034300	12121
1349034600	11741
1349034900	11877
1349035200	12058
1349035500	11448
1349035800	11235
1349036100	11370
1349036400	12393
1349036700	11963
1349037000	11722
1349037300	11290
1349037600	11426
1349037900	11025
1349038200	11027
1349038500	10947
1349038800	11515
1349039100	10877
1349039400	11031
1349039700	10953
1349040000	11061
1349040300	10943
1349040600	11930
1349040900	10866
1349041200	10714
1349041500	10886
1349041800	10734
1349042100	10895
1349042400	11550
1349042700	10962
1349043000	11719
1349043300	12080
1349043600	11540
1349043900	11261
1349044200	11134
1349044500	11527
1349044800	11522
1349045100	11291
1349045400	11671
1349045700	11357
1349046000	11788
1349046300	11196
1349046600	11329
1349046900	11142
1349047200	11520
1349047500	11141
1349047800	11304
1349048100	11357
1349048400	11256
1349048700	11241
1349049000	11423
1349049300	10704
1349049600	11323
1349049900	10962
1349050200	10943
1349050500	11014
1349050800	11355
1349051100	11436
1349051400	11487
1349051700	11199
1349052000	11215
1349052300	11245
1349052600	11646
1349052900	11524
1349053200	12140
1349053500	11822
1349053800	11787
1349054100	11697
1349054400	11804
1349054700	11811
1349055000	12132
1349055300	12055
1349055600	12235
1349055900	12121
1349056200	12263
1349056500	12189
1349056800	12596
1349057100	12242
1349057400	12147
1349057700	12137
1349058000	12327
1349058300	12179
1349058600	12481
1349058900	12432
1349059200	12157
1349059500	11950
1349059800	12121
1349060100	12413
1349060400	12961
1349060700	12202
1349061000	12506
1349061300	11757
1349061600	11984
1349061900	11886
1349062200	11971
1349062500	12772
1349062800	12436
1349063100	11274
1349063400	10819
1349063700	10711
1349064000	10993
1349064300	10077
1349064600	10204
1349064900	9650
1349065200	9339
1349065500	9274
1349065800	8933
1349066100	8975
1349066400	8635
1349066700	8625
1349067000	8373
1349067300	8319
1349067600	8647
1349067900	8248
1349068200	8100
1349068500	7774
1349068800	7849
1349069100	7606
1349069400	7705
1349069700	7617
1349070000	7501
1349070300	7471
1349070600	7053
1349070900	6997
1349071200	7335
1349071500	6747
1349071800	6739
1349072100	6655
1349072400	6776
1349072700	6618
1349073000	6487
1349073300	6418
1349073600	6383
1349073900	6242
1349074200	6330
1349074500	6069
1349074800	6708
1349075100	6362
1349075400	6203
1349075700	6249
1349076000	6256
1349076300	6017
1349076600	6195
1349076900	6020
1349077200	5901
1349077500	5810
1349077800	5813
1349078100	5940
1349078400	6252
1349078700	5976
1349079000	6014
1349079300	5911
1349079600	6185
1349079900	5935
1349080200	6026
1349080500	6279
1349080800	6122
1349081100	6146
1349081400	6120
1349081700	6358
1349082000	6617
1349082300	6391
1349082600	6479
1349082900	6569
1349083200	6546
1349083500	6666
1349083800	6985
1349084100	7331
1349084400	6928
1349084700	6872
1349085000	7266
1349085300	7430
1349085600	7879
1349085900	7504
1349086200	7578
1349086500	7860
1349086800	7892
1349087100	8072
1349087400	8526
1349087700	8630
1349088000	8545
1349088300	8634
1349088600	8606
1349088900	8871
1349089200	9379
1349089500	9145
1349089800	9030
1349090100	9206
1349090400	9442
1349090700	9607
1349091000	9940
1349091300	10071
1349091600	10196
1349091900	10213
1349092200	10338
1349092500	10527
1349092800	11076
1349093100	10611
1349093400	10804
1349093700	10743
1349094000	10828
1349094300	11085
1349094600	11348
1349094900	11413
1349095200	11339
1349095500	11510
1349095800	11700
1349096100	12050
1349096400	12738
1349096700	12498
1349097000	12437
1349097300	12667
1349097600	12794
1349097900	12724
1349098200	13224
1349098500	13224
1349098800	13303
1349099100	13024
1349099400	13140
1349099700	13028
1349100000	13616
1349100300	13168
1349100600	13355
1349100900	13084
1349101200	13248
1349101500	13435
1349101800	13394
1349102100	13139
1349102400	13128
1349102700	13194
1349103000	13153
1349103300	13266
1349103600	14088
1349103900	13313
1349104200	13331
1349104500	12564
1349104800	13223
1349105100	12865
1349105400	13050
1349105700	12881
1349106000	12721
1349106300	12466
1349106600	12404
1349106900	12410
1349107200	12480
1349107500	12031
1349107800	11985
1349108100	11831
1349108400	11809
1349108700	11933
1349109000	12019
1349109300	11688
1349109600	11556
1349109900	11527
1349110200	11437
1349110500	11397
1349110800	11681
1349111100	11078
1349111400	10956
1349111700	11096
1349112000	10891
1349112300	10676
1349112600	10555
1349112900	10557
1349113200	10380
1349113500	10363
1349113800	10207
1349114100	10435
1349114400	10567
1349114700	10261
1349115000	10195
1349115300	10372
1349115600	10264
1349115900	10328
1349116200	10446
1349116500	9999
1349116800	10383
1349117100	10295
1349117400	10448
1349117700	10366
1349118000	10646
1349118300	10337
1349118600	10745
1349118900	10392
1349119200	10492
1349119500	10533
1349119800	10719
1349120100	10653
1349120400	10613
1349120700	10294
1349121000	10674
1349121300	10702
1349121600	11428
1349121900	11209
1349122200	10983
1349122500	11641
1349122800	11717
1349123100	11371
1349123400	11647
1349123700	10981
1349124000	10880
1349124300	10740
1349124600	10627
1349124900	10587
1349125200	11168
1349125500	10549
1349125800	10453
1349126100	10746
1349126400	10720
1349126700	10741
1349127000	10765
1349127300	11018
1349127600	10604
1349127900	10701
1349128200	11168
1349128500	10739
1349128800	11433
1349129100	11144
1349129400	11019
1349129700	11053
1349130000	11093
1349130300	11126
1349130600	11331
1349130900	11239
1349131200	11370
1349131500	11124
1349131800	11120
1349132100	11263
1349132400	11723
1349132700	11351
1349133000	11358
1349133300	11226
1349133600	11201
1349133900	11352
1349134200	11388
1349134500	11350
1349134800	11137
1349135100	11224
1349135400	11192
1349135700	11264
1349136000	11964
1349136300	11225
1349136600	11428
1349136900	11351
1349137200	11639
1349137500	11759
1349137800	11924
1349138100	11921
1349138400	12083
1349138700	12020
1349139000	12274
1349139300	12211
1349139600	12711
1349139900	12286
1349140200	12630
1349140500	12465
1349140800	12623
1349141100	12421
1349141400	12646
1349141700	12982
1349142000	13098
1349142300	12943
1349142600	13050
1349142900	12558
1349143200	13189
1349143500	12807
1349143800	13199
1349144100	12741
1349144400	13025
1349144700	13078
1349145000	14300
1349145300	12757
1349145600	12534
1349145900	12180
1349146200	12305
1349146500	12260
1349146800	12719
1349147100	12173
1349147400	12675
1349147700	11984
1349148000	12477
1349148300	11988
1349148600	11627
1349148900	11356
1349149200	11004
1349149500	10561
1349149800	10532
1349150100	10204
1349150400	10427
1349150700	9677
1349151000	9372
1349151300	9323
1349151600	9079
1349151900	8979
1349152200	8705
1349152500	8737
1349152800	8287
1349153100	8128
1349153400	7874
1349153700	7914
1349154000	8298
1349154300	7831
1349154600	7664
1349154900	7448
1349155200	7537
1349155500	7428
1349155800	7489
1349156100	7338
1349156400	7203
1349156700	7073
1349157000	6814
1349157300	6790
1349157600	7195
1349157900	6606
1349158200	6412
1349158500	6358
1349158800	6424
1349159100	6300
1349159400	6368
1349159700	6168
1349160000	6092
1349160300	6088
1349160600	5912
1349160900	5988
1349161200	6561
1349161500	6130
1349161800	5950
1349162100	5898
1349162400	6117
1349162700	6192
1349163000	6163
1349163300	5833
1349163600	6039
1349163900	5931
1349164200	5753
1349164500	5805
1349164800	6347
1349165100	5985
1349165400	5909
1349165700	5858
1349166000	5945
1349166300	5916
1349166600	6162
1349166900	6127
1349167200	6228
1349167500	6027
1349167800	6277
1349168100	6122
1349168400	6654
1349168700	6513
1349169000	6392
1349169300	6505
1349169600	6547
1349169900	6726
1349170200	6954
1349170500	7100
1349170800	6893
1349171100	7076
1349171400	7085
1349171700	7306
1349172000	7751
1349172300	7576
1349172600	7430
1349172900	7637
1349173200	7823
1349173500	7991
1349173800	8339
1349174100	8419
1349174400	8200
1349174700	8466
1349175000	8506
1349175300	8650
1349175600	9173
1349175900	9053
1349176200	8910
1349176500	9122
1349176800	9225
1349177100	9327
1349177400	9897
1349177700	9946
1349178000	9932
1349178300	10065
1349178600	10059
1349178900	10155
1349179200	11053
1349179500	10375
1349179800	10589
1349180100	10596
1349180400	10879
1349180700	11046
1349181000	11169
1349181300	11358
1349181600	11116
1349181900	11343
1349182200	11372
1349182500	11765
1349182800	12487
1349183100	11881
1349183400	12089
1349183700	11925
1349184000	12294
1349184300	12413
1349184600	12519
1349184900	12850
1349185200	12640
1349185500	12580
1349185800	12765
1349186100	12800
1349186400	13565
1349186700	13216
1349187000	12880
1349187300	12879
1349187600	13195
1349187900	13419
1349188200	13312
1349188500	13162
1349188800	13058
1349189100	12885
1349189400	13037
1349189700	13132
1349190000	13746
1349190300	12710
1349190600	12674
1349190900	12714
1349191200	12697
1349191500	12595
1349191800	12961
1349192100	12608
1349192400	12523
1349192700	12167
1349193000	12294
1349193300	12255
1349193600	12655
1349193900	11883
1349194200	11967
1349194500	11619
1349194800	11541
1349195100	11450
1349195400	11492
1349195700	11216
1349196000	11308
1349196300	11153
1349196600	11134
1349196900	10935
1349197200	11533
1349197500	10753
1349197800	10799
1349198100	10848
1349198400	10810
1349198700	10697
1349199000	10713
1349199300	10565
1349199600	10580
1349199900	10479
1349200200	10571
1349200500	10651
1349200800	11004
1349201100	10405
1349201400	10461
1349201700	10393
1349202000	10438
1349202300	10477
1349202600	10913
1349202900	10771
1349203200	11103
1349203500	10718
1349203800	11127
1349204100	10981
1349204400	11524
1349204700	10892
1349205000	11278
1349205300	11724
1349205600	11621
1349205900	11449
1349206200	11525
1349206500	11382
1349206800	11422
1349207100	11246
1349207400	11409
1349207700	11380
1349208000	11524
1349208300	11084
1349208600	11200
1349208900	11549
1349209200	12471
1349209500	11357
1349209800	11659
1349210100	11630
1349210400	11590
1349210700	11212
1349211000	10680
1349211300	10875
1349211600	11201
1349211900	10453
1349212200	10474
1349212500	10683
1349212800	10743
1349213100	10607
1349213400	11005
1349213700	10944
1349214000	10679
1349214300	10696
1349214600	10429
1349214900	10428
1349215200	11276
1349215500	10618
1349215800	10863
1349216100	10756
1349216400	10777
1349216700	10880
1349217000	10939
1349217300	10671
1349217600	10653
1349217900	10590
1349218200	10654
1349218500	10652
1349218800	11380
1349219100	10991
1349219400	10667
1349219700	11030
1349220000	10906
1349220300	10972
1349220600	10992
1349220900	10805
1349221200	10887
1349221500	10729
1349221800	10778
1349222100	10703
1349222400	11262
1349222700	10958
1349223000	10880
1349223300	10994
1349223600	11155
1349223900	11255
1349224200	11227
1349224500	11395
1349224800	11351
1349225100	11758
1349225400	11423
1349225700	11649
1349226000	12371
1349226300	11990
1349226600	12010
1349226900	12203
1349227200	12430
1349227500	12321
1349227800	12325
1349228100	12460
1349228400	12422
1349228700	12605
1349229000	12709
1349229300	12675
1349229600	13098
1349229900	12783
1349230200	12506
1349230500	12564
1349230800	12480
1349231100	12597
1349231400	12538
1349231700	12347
1349232000	11955
1349232300	11878
1349232600	11806
1349232900	12057
1349233200	12451
1349233500	11642
1349233800	11524
1349234100	11421
1349234400	11365
1349234700	10875
1349235000	11018
1349235300	10571
1349235600	10439
1349235900	10181
1349236200	9970
1349236500	9764
1349236800	10320
1349237100	9455
1349237400	9170
1349237700	8870
1349238000	8891
1349238300	8753
1349238600	8776
1349238900	8598
1349239200	7886
1349239500	7895
1349239800	7975
1349240100	7949
1349240400	7956
1349240700	7791
1349241000	7634
1349241300	7397
1349241600	7782
1349241900	7519
1349242200	7446
1349242500	7298
1349242800	7294
1349243100	7012
1349243400	6989
1349243700	6935
1349244000	7309
1349244300	6789
1349244600	6820
1349244900	6628
1349245200	6798
1349245500	6684
1349245800	6719
1349246100	6570
1349246400	6498
1349246700	6505
1349247000	6643
1349247300	6478
1349247600	7218
1349247900	6578
1349248200	6459
1349248500	6424
1349248800	6592
1349249100	6411
1349249400	6470
1349249700	6599
1349250000	6463
1349250300	6298
1349250600	6427
1349250900	6157
1349251200	6503
1349251500	6404
1349251800	6373
1349252100	6389
1349252400	6575
1349252700	6852
1349253000	6827
1349253300	6744
1349253600	6794
1349253900	6673
1349254200	6623
1349254500	6841
1349254800	7403
1349255100	7066
1349255400	6991
1349255700	7046
1349256000	7172
1349256300	7144
1349256600	7561
1349256900	7649
1349257200	7545
1349257500	7373
1349257800	7842
1349258100	7628
1349258400	8670
1349258700	8095
1349259000	2388
1349259300	7271
1349259600	7487
1349259900	8621
1349260200	8956
1349260500	9273
1349260800	8963
1349261100	9111
1349261400	9282
1349261700	9317
1349262000	10193
1349262300	9558
1349262600	9577
1349262900	9924
1349263200	10016
1349263500	9991
1349263800	10377
1349264100	10686
1349264400	10332
1349264700	10607
1349265000	10384
1349265300	10753
1349265600	11586
1349265900	10994
1349266200	10965
1349266500	10954
1349266800	11328
1349267100	11357
1349267400	11816
1349267700	11637
1349268000	11629
1349268300	11628
1349268600	11890
1349268900	11772
1349269200	12447
1349269500	12359
1349269800	12381
1349270100	12094
1349270400	12475
1349270700	12563
1349271000	12729
1349271300	12944
1349271600	12829
1349271900	12619
1349272200	12856
1349272500	13095
1349272800	13924
1349273100	13207
1349273400	13115
1349273700	13061
1349274000	13239
1349274300	13173
1349274600	13258
1349274900	13439
1349275200	13282
1349275500	13002
1349275800	13048
1349276100	13348
1349276400	14416
1349276700	13173
1349277000	13031
1349277300	13117
1349277600	12730
1349277900	12833
1349278200	12979
1349278500	12713
1349278800	12386
1349279100	12487
1349279400	12197
1349279700	12220
1349280000	12773
1349280300	11933
1349280600	11765
1349280900	11755
1349281200	11723
1349281500	11842
1349281800	11542
1349282100	11438
1349282400	11258
1349282700	11222
1349283000	11058
1349283300	11056
1349283600	11347
1349283900	10734
1349284200	10822
1349284500	10531
1349284800	10778
1349285100	10424
1349285400	10572
1349285700	10765
1349286000	10695
1349286300	10384
1349286600	10578
1349286900	10503
1349287200	10740
1349287500	10275
1349287800	10068
1349288100	9938
1349288400	10477
1349288700	10317
1349289000	10581
1349289300	10421
1349289600	10590
1349289900	10383
1349290200	10366
1349290500	10326
1349290800	10723
1349291100	10305
1349291400	10300
1349291700	10697
1349292000	10501
1349292300	11352
1349292600	11260
1349292900	10701
1349293200	10411
1349293500	11014
1349293800	11198
1349294100	11406
1349294400	11120
1349294700	10903
1349295000	10700
1349295300	10698
1349295600	12311
1349295900	11142
1349296200	11747
1349296500	11566
1349296800	11041
1349297100	10789
1349297400	11226
1349297700	11256
1349298000	11906
1349298300	11132
1349298600	10788
1349298900	11018
1349299200	11113
1349299500	11084
1349299800	10942
1349300100	10698
1349300400	10415
1349300700	10478
1349301000	10556
1349301300	10558
1349301600	11280
1349301900	10621
1349302200	10900
1349302500	10506
1349302800	11047
1349303100	10883
1349303400	11005
1349303700	10921
1349304000	11212
1349304300	11199
1349304600	11222
1349304900	11224
1349305200	11766
1349305500	11084
1349305800	10975
1349306100	11086
1349306400	10982
1349306700	10495
1349307000	9952
1349307300	10237
1349307600	10683
1349307900	10635
1349308200	10675
1349308500	10587
1349308800	11404
1349309100	10895
1349309400	11062
1349309700	11015
1349310000	11219
1349310300	11222
1349310600	11620
1349310900	11718
1349311200	11563
1349311500	12086
1349311800	11850
1349312100	12124
1349312400	13728
1349312700	13681
1349313000	14136
1349313300	14606
1349313600	15013
1349313900	16280
1349314200	15739
1349314500	15700
1349314800	15418
1349315100	15427
1349315400	16089
1349315700	15824
1349316000	16174
1349316300	15173
1349316600	15561
1349316900	15346
1349317200	15496
1349317500	15249
1349317800	15200
1349318100	13711
1349318400	13022
1349318700	12633
1349319000	12518
1349319300	12251
1349319600	12446
1349319900	11612
1349320200	11609
1349320500	11180
1349320800	11283
1349321100	10995
1349321400	11011
1349321700	10929
1349322000	10394
1349322300	10438
1349322600	10085
1349322900	9982
1349323200	10158
1349323500	9310
1349323800	9110
1349324100	8676
1349324400	8686
1349324700	8391
1349325000	8452
1349325300	8353
1349325600	8065
1349325900	7861
1349326200	7780
1349326500	7798
1349326800	7837
1349327100	7385
1349327400	7406
1349327700	7283
1349328000	7366
1349328300	7206
1349328600	7220
1349328900	7306
1349329200	6964
1349329500	6766
1349329800	6860
1349330100	6724
1349330400	7038
1349330700	6656
1349331000	6321
1349331300	6381
1349331600	6246
1349331900	6233
1349332200	6294
1349332500	6227
1349332800	6181
1349333100	6049
1349333400	5881
1349333700	5827
1349334000	6513
1349334300	6057
1349334600	6043
1349334900	5883
1349335200	5223
1349335500	6089
1349335800	6138
1349336100	6052
1349336400	6062
1349336700	5965
1349337000	5846
1349337300	3580
1349337600	178
1349337900	6031
1349338200	6020
1349338500	6110
1349338800	6108
1349339100	6311
1349339400	6391
1349339700	6187
1349340000	6096
1349340300	4123
1349340600	2945
1349340900	1
1349341200	163
1349341500	3952
1349341800	6679
1349342100	6707
1349342400	6756
1349342700	6906
1349343000	6949
1349343300	7044
1349343600	6764
1349343900	6793
1349344200	6918
1349344500	7103
1349344800	7736
1349345100	7430
1349345400	7376
1349345700	7645
1349346000	7631
1349346300	7853
1349346600	8428
1349346900	8451
1349347200	8418
1349347500	8495
1349347800	8655
1349348100	8711
1349348400	9443
1349348700	9197
1349349000	9288
1349349300	9236
1349349600	9732
1349349900	9597
1349350200	10257
1349350500	10243
1349350800	10158
1349351100	10186
1349351400	10312
1349351700	10544
1349352000	11356
1349352300	10715
1349352600	10787
1349352900	10935
1349353200	11071
1349353500	10864
1349353800	11549
1349354100	11439
1349354400	11358
1349354700	11664
1349355000	11749
1349355300	11613
1349355600	12389
1349355900	12090
1349356200	12143
1349356500	12212
1349356800	12240
1349357100	12415
1349357400	12679
1349357700	12907
1349358000	12631
1349358300	12814
1349358600	12629
1349358900	12745
1349359200	13640
1349359500	12787
1349359800	12900
1349360100	12786
1349360400	13004
1349360700	12835
1349361000	13087
1349361300	12959
1349361600	12933
1349361900	12877
1349362200	12766
1349362500	12930
1349362800	13797
1349363100	12906
1349363400	12685
1349363700	12431
1349364000	12826
1349364300	12431
1349364600	12623
1349364900	12402
1349365200	12275
1349365500	11941
1349365800	11672
1349366100	11881
1349366400	12433
1349366700	11690
1349367000	11688
1349367300	11632
1349367600	11484
1349367900	11593
1349368200	11461
1349368500	11212
1349368800	11095
1349369100	10878
1349369400	11112
1349369700	11250
1349370000	11377
1349370300	10755
1349370600	10614
1349370900	10490
1349371200	10693
1349371500	10569
1349371800	10579
1349372100	10675
1349372400	10311
1349372700	10434
1349373000	10191
1349373300	10232
1349373600	10751
1349373900	10155
1349374200	10124
1349374500	9732
1349374800	9717
1349375100	9851
1349375400	10041
1349375700	10226
1349376000	9842
1349376300	9664
1349376600	9741
1349376900	9711
1349377200	10465
1349377500	9998
1349377800	9958
1349378100	9932
1349378400	10383
1349378700	10219
1349379000	10496
1349379300	9942
1349379600	9955
1349379900	10279
1349380200	10276
1349380500	10102
1349380800	10578
1349381100	10314
1349381400	10334
1349381700	10293
1349382000	10508
1349382300	10326
1349382600	11025
1349382900	10993
1349383200	10385
1349383500	10407
1349383800	10422
1349384100	10806
1349384400	11024
1349384700	10368
1349385000	10391
1349385300	10186
1349385600	10389
1349385900	10162
1349386200	10476
1349386500	10470
1349386800	10157
1349387100	10116
1349387400	10245
1349387700	10329
1349388000	11212
1349388300	10302
1349388600	10488
1349388900	10684
1349389200	10588
1349389500	10704
1349389800	10757
1349390100	10562
1349390400	10474
1349390700	10571
1349391000	10664
1349391300	10601
1349391600	10981
1349391900	10842
1349392200	10762
1349392500	10717
1349392800	10797
1349393100	10662
1349393400	10825
1349393700	10536
1349394000	10453
1349394300	10568
1349394600	10153
1349394900	10596
1349395200	11051
1349395500	10818
1349395800	10654
1349396100	10503
1349396400	10744
1349396700	11071
1349397000	10957
1349397300	11462
1349397600	11082
1349397900	11188
1349398200	11388
1349398500	11167
1349398800	11944
1349399100	11451
1349399400	11560
1349399700	11570
1349400000	11951
1349400300	11906
1349400600	11986
1349400900	12172
1349401200	11826
1349401500	11906
1349401800	11810
1349402100	12236
1349402400	12723
1349402700	11871
1349403000	11819
1349403300	11622
1349403600	11780
1349403900	11802
1349404200	11671
1349404500	11694
1349404800	11488
1349405100	11623
1349405400	11346
1349405700	11213
1349406000	11917
1349406300	11159
1349406600	11159
1349406900	11092
1349407200	10744
1349407500	10728
1349407800	11056
1349408100	10346
1349408400	10252
1349408700	10215
1349409000	9813
1349409300	9728
1349409600	9953
1349409900	9277
1349410200	9104
1349410500	9168
1349410800	9093
1349411100	9038
1349411400	8624
1349411700	8605
1349412000	8270
1349412300	8183
1349412600	7933
1349412900	8086
1349413200	8213
1349413500	7901
1349413800	7781
1349414100	7634
1349414400	7688
1349414700	7654
1349415000	7755
1349415300	7785
1349415600	7485
1349415900	7324
1349416200	7272
1349416500	7089
1349416800	7346
1349417100	6941
1349417400	6988
1349417700	6772
1349418000	6640
1349418300	6831
1349418600	6853
1349418900	6787
1349419200	6743
1349419500	6392
1349419800	6507
1349420100	6537
1349420400	7037
1349420700	6606
1349421000	6353
1349421300	6383
1349421600	6445
1349421900	6470
1349422200	6493
1349422500	6494
1349422800	6564
1349423100	6292
1349423400	6102
1349423700	6207
1349424000	6591
1349424300	6290
1349424600	6355
1349424900	6257
1349425200	6507
1349425500	6476
1349425800	6424
1349426100	6452
1349426400	6412
1349426700	6262
1349427000	6355
1349427300	6203
1349427600	6843
1349427900	6602
1349428200	6699
1349428500	6676
1349428800	6834
1349429100	7088
1349429400	7364
1349429700	7321
1349430000	7312
1349430300	7312
1349430600	7562
1349430900	7637
1349431200	8168
1349431500	7780
1349431800	7884
1349432100	8007
1349432400	8354
1349432700	8340
1349433000	8773
1349433300	8991
1349433600	9015
1349433900	9282
1349434200	9540
1349434500	9599
1349434800	10316
1349435100	9625
1349435400	9862
1349435700	9817
1349436000	10211
1349436300	10155
1349436600	10326
1349436900	10773
1349437200	10392
1349437500	10676
1349437800	10636
1349438100	10885
1349438400	11170
1349438700	10941
1349439000	11059
1349439300	11111
1349439600	11243
1349439900	11614
1349440200	11998
1349440500	11876
1349440800	11830
1349441100	11815
1349441400	11838
1349441700	11880
1349442000	12527
1349442300	12479
1349442600	12309
1349442900	12519
1349443200	12482
1349443500	12777
1349443800	12848
1349444100	13314
1349444400	13015
1349444700	13062
1349445000	13278
1349445300	13323
1349445600	13682
1349445900	13188
1349446200	13353
1349446500	13244
1349446800	13380
1349447100	13399
1349447400	13538
1349447700	13605
1349448000	13489
1349448300	13099
1349448600	13158
1349448900	13206
1349449200	13995
1349449500	13412
1349449800	13360
1349450100	13122
1349450400	13264
1349450700	12994
1349451000	13045
1349451300	13280
1349451600	13207
1349451900	12771
1349452200	12763
1349452500	12695
1349452800	13172
1349453100	12411
1349453400	12267
1349453700	12170
1349454000	12380
1349454300	12028
1349454600	11995
1349454900	11676
1349455200	11738
1349455500	11367
1349455800	11189
1349456100	11055
1349456400	11653
1349456700	10875
1349457000	10915
1349457300	10926
1349457600	10744
1349457900	10888
1349458200	10623
1349458500	10379
1349458800	10311
1349459100	10031
1349459400	10015
1349459700	10169
1349460000	10364
1349460300	9916
1349460600	9952
1349460900	9751
1349461200	9712
1349461500	9703
1349461800	9529
1349462100	9675
1349462400	9961
1349462700	9763
1349463000	9673
1349463300	9773
1349463600	10318
1349463900	9883
1349464200	10080
1349464500	10136
1349464800	10135
1349465100	10055
1349465400	10129
1349465700	10095
1349466000	9903
1349466300	9992
1349466600	9837
1349466900	10025
1349467200	10171
1349467500	9808
1349467800	9740
1349468100	9665
1349468400	9972
1349468700	9842
1349469000	9985
1349469300	9893
1349469600	9858
1349469900	9750
1349470200	9835
1349470500	9795
1349470800	10402
1349471100	9961
1349471400	9775
1349471700	9818
1349472000	10008
1349472300	10002
1349472600	10189
1349472900	9920
1349473200	10240
1349473500	9902
1349473800	9842
1349474100	9792
1349474400	10748
1349474700	10070
1349475000	10101
1349475300	10064
1349475600	10156
1349475900	9988
1349476200	10256
1349476500	10145
1349476800	10168
1349477100	10025
1349477400	9821
1349477700	9833
1349478000	10497
1349478300	10081
1349478600	10183
1349478900	9839
1349479200	10119
1349479500	10017
1349479800	10107
1349480100	9822
1349480400	9959
1349480700	9682
1349481000	10178
1349481300	10115
1349481600	10364
1349481900	9974
1349482200	9921
1349482500	9868
1349482800	9997
1349483100	9942
1349483400	10341
1349483700	10356
1349484000	10160
1349484300	10068
1349484600	10053
1349484900	9907
1349485200	10549
1349485500	10021
1349485800	9900
1349486100	10168
1349486400	10255
1349486700	10303
1349487000	10675
1349487300	10331
1349487600	10481
1349487900	10234
1349488200	10203
1349488500	10436
1349488800	10701
1349489100	10531
1349489400	10520
1349489700	10633
1349490000	10707
1349490300	10875
1349490600	10899
1349490900	10815
1349491200	10657
1349491500	10713
